OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,dbo:capital,dbo:language,dbo:currency,Labels candidate,Candidate url state,Label Lookup,Label ok
Mali,French,75.9,feb-66,Soumaila Cisse,Bama Ko,946,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mali, Nepal', 'Mali,_Nepal', 'mali, nepal', 'mali,_nepal']","http://dbpedia.org/resource/Mali,_Nepal",0,0
Mali,French,76.9,mar-66,Soumaila Cisse,Bama Ko,947,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Qafë- Mali', 'qafë-mali', 'Qafë-Mali', 'qafë- mali']",http://dbpedia.org/resource/Qafë-Mali,0,0
Mali,French,77.9,apr-66,Soumaila Cisse,Bama Ko,948,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mali-mauritania relations', 'Mali-Mauritania_relations', 'Mali- Mauritania relations', 'mali- mauritania relations', 'Mali-Mauritania relations', 'mali-mauritania_relations']",http://dbpedia.org/resource/Mali-Mauritania_relations,0,0
Mauritania,Arabic,47.5,nov-60,Mohamedou Ould Michel,Arabic,48.5,dic-60,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['nair (mauritania)', 'nair ( mauritania)', 'Nair_(Mauritania)', 'nair_(mauritania)', 'Nair (Mauritania)', 'Nair ( Mauritania)']",http://dbpedia.org/resource/Nair_(Mauritania),1,0
Mauritania,Arabic,48.5,dic-60,Mohamedou Ould Michel,Arabic,49.5,gen-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Alternative_(Mauritania)', 'Alternative ( Mauritania)', 'alternative_(mauritania)', 'alternative ( mauritania)', 'Alternative (Mauritania)', 'alternative (mauritania)']",http://dbpedia.org/resource/Alternative_(Mauritania),0,0
Mauritania,Arabic,49.5,gen-61,Mohamedou Ould Michel,Arabic,50.5,feb-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mauritania', 'mauritania']",http://dbpedia.org/resource/Mauritania,0,1
Mauritania,Arabic,50.5,feb-61,Mohamedou Ould Michel,Arabic,51.5,mar-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mauritania-senegal_relations', 'mauritania-senegal relations', 'mauritania- senegal relations', 'Mauritania-Senegal_relations', 'Mauritania- Senegal relations', 'Mauritania-Senegal relations']",http://dbpedia.org/resource/Mauritania-Senegal_relations,0,0
Mauritania,Arabic,51.5,mar-61,Mohamedou Ould Michel,Arabic,52.5,apr-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mauritania-russia relations', 'Mauritania- Russia relations', 'Mauritania-Russia relations', 'mauritania-russia_relations', 'Mauritania-Russia_relations', 'mauritania- russia relations']",http://dbpedia.org/resource/Mauritania-Russia_relations,0,0
Mauritania,Arabic,52.5,apr-61,Mohamedou Ould Michel,Arabic,53.5,mag-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mauritania-Spain_relations', 'Mauritania-Spain relations', 'mauritania-spain_relations', 'Mauritania- Spain relations', 'mauritania- spain relations', 'mauritania-spain relations']",http://dbpedia.org/resource/Mauritania-Spain_relations,0,0
Mauritania,Arabic,53.5,mag-61,Mohamedou Ould Michel,Arabic,54.5,giu-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Sawab_(Mauritania)', 'sawab ( mauritania)', 'sawab_(mauritania)', 'Sawab (Mauritania)', 'sawab (mauritania)', 'Sawab ( Mauritania)']",http://dbpedia.org/resource/Sawab_(Mauritania),0,0
Mauritania,Arabic,54.5,giu-61,Mohamedou Ould Michel,Arabic,55.5,lug-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Sani,_Mauritania', 'Sani, Mauritania', 'sani, mauritania', 'sani,_mauritania']","http://dbpedia.org/resource/Sani,_Mauritania",0,0
Mauritania,Arabic,55.5,lug-61,Mohamedou Ould Michel,Arabic,56.5,ago-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sava, mauritania', 'sava,_mauritania', 'Sava,_Mauritania', 'Sava, Mauritania']","http://dbpedia.org/resource/Sava,_Mauritania",0,0
Mauritania,Arabic,56.5,ago-61,Mohamedou Ould Michel,Arabic,57.5,set-61,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Sagne,_Mauritania', 'Sagne, Mauritania', 'sagne, mauritania', 'sagne,_mauritania']","http://dbpedia.org/resource/Sagne,_Mauritania",0,0
Mauritius,English,73.3,mar-68,Vasant Kumar Bunwaree,Porto Louis,893,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mauritius', 'mauritius']",http://dbpedia.org/resource/Mauritius,1,1
Mauritius,English,74.3,apr-68,Vasant Kumar Bunwaree,Porto Louis,894,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mauritius-pakistan relations', 'mauritius-pakistan_relations', 'Mauritius-Pakistan_relations', 'Mauritius- Pakistan relations', 'mauritius- pakistan relations', 'Mauritius-Pakistan relations']",http://dbpedia.org/resource/Mauritius-Pakistan_relations,0,0
Mauritius,English,75.3,mag-68,Vasant Kumar Bunwaree,Porto Louis,895,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mauritius-Russia_relations', 'mauritius-russia relations', 'Mauritius- Russia relations', 'Mauritius-Russia relations', 'mauritius- russia relations', 'mauritius-russia_relations']",http://dbpedia.org/resource/Mauritius-Russia_relations,0,0
Mauritius,English,76.3,giu-68,Vasant Kumar Bunwaree,Porto Louis,896,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['MBC_Sat_(Mauritius)', 'MBC Sat ( Mauritius)', 'MBC Sat (Mauritius)', 'mbc_sat_(mauritius)', 'mbc sat (mauritius)', 'mbc sat ( mauritius)']",http://dbpedia.org/resource/MBC_Sat_(Mauritius),0,0
Mauritius,English,77.3,lug-68,Vasant Kumar Bunwaree,Porto Louis,897,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mauritius (Commonwealth realm)', 'mauritius (commonwealth realm)', 'Mauritius_(Commonwealth_realm)', 'Mauritius ( Commonwealth realm)', 'mauritius_(commonwealth_realm)', 'mauritius ( commonwealth realm)']",http://dbpedia.org/resource/Mauritius_(Commonwealth_realm),0,0
Mauritius,English,78.3,ago-68,Vasant Kumar Bunwaree,Porto Louis,898,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mbc 2 ( mauritius)', 'MBC 2 ( Mauritius)', 'MBC_2_(Mauritius)', 'mbc_2_(mauritius)', 'mbc 2 (mauritius)', 'MBC 2 (Mauritius)']",http://dbpedia.org/resource/MBC_2_(Mauritius),0,0
Mauritius,English,79.3,set-68,Vasant Kumar Bunwaree,Porto Louis,899,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mbc 1 ( mauritius)', 'mbc_1_(mauritius)', 'MBC 1 ( Mauritius)', 'MBC 1 (Mauritius)', 'MBC_1_(Mauritius)', 'mbc 1 (mauritius)']",http://dbpedia.org/resource/MBC_1_(Mauritius),0,0
Mauritius,English,80.3,ott-68,Vasant Kumar Bunwaree,Porto Louis,900,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"[""l'express_(mauritius)"", ""L'Express (Mauritius)"", ""l'express (mauritius)"", ""L'Express_(Mauritius)"", ""L' Express ( Mauritius)"", ""l' express ( mauritius)""]",http://dbpedia.org/resource/L'Express_(Mauritius),0,0
Mauritius,English,81.3,nov-68,Vasant Kumar Bunwaree,Porto Louis,901,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['best_fm_(mauritius)', 'Best FM (Mauritius)', 'best fm (mauritius)', 'Best FM ( Mauritius)', 'Best_FM_(Mauritius)', 'best fm ( mauritius)']",http://dbpedia.org/resource/Best_FM_(Mauritius),0,0
Mauritius,English,82.3,dic-68,Vasant Kumar Bunwaree,Porto Louis,902,Mouritian rupee,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['MBC 3 ( Mauritius)', 'mbc 3 ( mauritius)', 'MBC 3 (Mauritius)', 'mbc 3 (mauritius)', 'mbc_3_(mauritius)', 'MBC_3_(Mauritius)']",http://dbpedia.org/resource/MBC_3_(Mauritius),0,0
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Abda (Morocco)', 'Abda ( Morocco)', 'abda ( morocco)', 'abda_(morocco)', 'abda (morocco)', 'Abda_(Morocco)']",http://dbpedia.org/resource/Abda_(Morocco),1,0
Morocco,Arabic,428.7,apr-56,Mohamed Seqat,Rabat,4.528,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['aita (morocco)', 'Aita (Morocco)', 'Aita_(Morocco)', 'aita_(morocco)', 'Aita ( Morocco)', 'aita ( morocco)']",http://dbpedia.org/resource/Aita_(Morocco),0,0
Morocco,Arabic,429.7,mag-56,Mohamed Seqat,Rabat,4.529,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['morocco', 'Morocco']",http://dbpedia.org/resource/Morocco,0,1
Morocco,Arabic,430.7,giu-56,Mohamed Seqat,Rabat,4.530,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['r301 ( morocco)', 'R301_(Morocco)', 'r301_(morocco)', 'R301 ( Morocco)', 'R301 (Morocco)', 'r301 (morocco)']",http://dbpedia.org/resource/R301_(Morocco),0,0
Morocco,Arabic,431.7,lug-56,Mohamed Seqat,Rabat,4.531,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Morocco-Norway_relations', 'morocco-norway_relations', 'Morocco- Norway relations', 'morocco- norway relations', 'Morocco-Norway relations', 'morocco-norway relations']",http://dbpedia.org/resource/Morocco-Norway_relations,0,0
Morocco,Arabic,432.7,ago-56,Mohamed Seqat,Rabat,4.532,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['morocco,_indiana', 'Morocco,_Indiana', 'Morocco, Indiana', 'morocco, indiana']","http://dbpedia.org/resource/Morocco,_Indiana",0,0
Morocco,Arabic,433.7,set-56,Mohamed Seqat,Rabat,4.533,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['morocco- russia relations', 'Morocco-Russia_relations', 'morocco-russia relations', 'Morocco- Russia relations', 'morocco-russia_relations', 'Morocco-Russia relations']",http://dbpedia.org/resource/Morocco-Russia_relations,0,0
Morocco,Arabic,434.7,ott-56,Mohamed Seqat,Rabat,4.534,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Chaabi_(Morocco)', 'chaabi_(morocco)', 'chaabi (morocco)', 'chaabi ( morocco)', 'Chaabi ( Morocco)', 'Chaabi (Morocco)']",http://dbpedia.org/resource/Chaabi_(Morocco),0,0
Morocco,Arabic,435.7,nov-56,Mohamed Seqat,Rabat,4.535,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['chaouia ( morocco)', 'Chaouia (Morocco)', 'Chaouia ( Morocco)', 'chaouia_(morocco)', 'chaouia (morocco)', 'Chaouia_(Morocco)']",http://dbpedia.org/resource/Chaouia_(Morocco),0,0
Morocco,Arabic,436.7,dic-56,Mohamed Seqat,Rabat,4.536,Morrocan dirham,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Morocco-Congo Treaty', 'Morocco-Congo_Treaty', 'Morocco- Congo Treaty', 'morocco-congo_treaty', 'morocco-congo treaty', 'morocco- congo treaty']",http://dbpedia.org/resource/Morocco-Congo_Treaty,0,0
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['bacar (mozambique)', 'bacar_(mozambique)', 'Bacar_(Mozambique)', 'bacar ( mozambique)', 'Bacar ( Mozambique)', 'Bacar (Mozambique)']",http://dbpedia.org/resource/Bacar_(Mozambique),1,0
Mozambique,Portuguese,85,lug-75,Tomaz Augusto Salomao,Maputo,1091,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mozambique', 'mozambique']",http://dbpedia.org/resource/Mozambique,0,1
Mozambique,Portuguese,86,ago-75,Tomaz Augusto Salomao,Maputo,1092,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ibo ( mozambique)', 'Ibo_(Mozambique)', 'Ibo ( Mozambique)', 'ibo (mozambique)', 'Ibo (Mozambique)', 'ibo_(mozambique)']",http://dbpedia.org/resource/Ibo_(Mozambique),0,0
Mozambique,Portuguese,87,set-75,Tomaz Augusto Salomao,Maputo,1093,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Chiuta ( Mozambique)', 'chiuta ( mozambique)', 'chiuta_(mozambique)', 'Chiuta_(Mozambique)', 'Chiuta (Mozambique)', 'chiuta (mozambique)']",http://dbpedia.org/resource/Chiuta_(Mozambique),0,0
Mozambique,Portuguese,88,ott-75,Tomaz Augusto Salomao,Maputo,1094,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mozambique-Tanzania_relations', 'Mozambique- Tanzania relations', 'mozambique- tanzania relations', 'Mozambique-Tanzania relations', 'mozambique-tanzania_relations', 'mozambique-tanzania relations']",http://dbpedia.org/resource/Mozambique-Tanzania_relations,0,0
Mozambique,Portuguese,89,nov-75,Tomaz Augusto Salomao,Maputo,1095,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mozambique-Portugal_relations', 'Mozambique- Portugal relations', 'mozambique-portugal relations', 'Mozambique-Portugal relations', 'mozambique- portugal relations', 'mozambique-portugal_relations']",http://dbpedia.org/resource/Mozambique-Portugal_relations,0,0
Mozambique,Portuguese,90,dic-75,Tomaz Augusto Salomao,Maputo,1096,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Mozambique-Russia_relations', 'mozambique-russia_relations', 'mozambique- russia relations', 'Mozambique-Russia relations', 'mozambique-russia relations', 'Mozambique- Russia relations']",http://dbpedia.org/resource/Mozambique-Russia_relations,0,0
Mozambique,Portuguese,91,gen-76,Tomaz Augusto Salomao,Maputo,1097,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Muar River ( Mozambique)', 'muar river (mozambique)', 'muar_river_(mozambique)', 'Muar_River_(Mozambique)', 'Muar River (Mozambique)', 'muar river ( mozambique)']",http://dbpedia.org/resource/Muar_River_(Mozambique),0,0
Mozambique,Portuguese,92,feb-76,Tomaz Augusto Salomao,Maputo,1098,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['pemba airport (mozambique)', 'pemba_airport_(mozambique)', 'Pemba_Airport_(Mozambique)', 'Pemba Airport ( Mozambique)', 'pemba airport ( mozambique)', 'Pemba Airport (Mozambique)']",http://dbpedia.org/resource/Pemba_Airport_(Mozambique),0,0
Mozambique,Portuguese,93,mar-76,Tomaz Augusto Salomao,Maputo,1099,Metical,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Gelo, Mozambique', 'gelo,_mozambique', 'Gelo,_Mozambique', 'gelo, mozambique']","http://dbpedia.org/resource/Gelo,_Mozambique",0,0
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['namibia-zambia_relations', 'Namibia-Zambia_relations', 'Namibia- Zambia relations', 'namibia-zambia relations', 'Namibia-Zambia relations', 'namibia- zambia relations']",http://dbpedia.org/resource/Namibia-Zambia_relations,1,0
Namibia,English,100.6,apr-90,Nangolo Mbumba,Windhoek,1.247,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['namibia', 'Namibia']",http://dbpedia.org/resource/Namibia,0,1
Namibia,English,101.6,mag-90,Nangolo Mbumba,Windhoek,1.248,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['namibia-russia_relations', 'namibia- russia relations', 'Namibia- Russia relations', 'Namibia-Russia relations', 'namibia-russia relations', 'Namibia-Russia_relations']",http://dbpedia.org/resource/Namibia-Russia_relations,0,0
Namibia,English,102.6,giu-90,Nangolo Mbumba,Windhoek,1.249,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['namibia-sweden_relations', 'namibia- sweden relations', 'Namibia-Sweden relations', 'Namibia- Sweden relations', 'namibia-sweden relations', 'Namibia-Sweden_relations']",http://dbpedia.org/resource/Namibia-Sweden_relations,0,0
Namibia,English,103.6,lug-90,Nangolo Mbumba,Windhoek,1.250,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['C12 road (Namibia)', 'C12_road_(Namibia)', 'c12_road_(namibia)', 'c12 road (namibia)', 'c12 road ( namibia)', 'C12 road ( Namibia)']",http://dbpedia.org/resource/C12_road_(Namibia),0,0
Namibia,English,104.6,ago-90,Nangolo Mbumba,Windhoek,1.251,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Namibia-Zimbabwe_relations', 'namibia-zimbabwe_relations', 'namibia-zimbabwe relations', 'Namibia- Zimbabwe relations', 'namibia- zimbabwe relations', 'Namibia-Zimbabwe relations']",http://dbpedia.org/resource/Namibia-Zimbabwe_relations,0,0
Namibia,English,105.6,set-90,Nangolo Mbumba,Windhoek,1.252,Nambian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['B4 road ( Namibia)', 'b4_road_(namibia)', 'b4 road ( namibia)', 'B4_road_(Namibia)', 'B4 road (Namibia)', 'b4 road (namibia)']",http://dbpedia.org/resource/B4_road_(Namibia),0,0
