OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,url entities,labels,dbo:capital,dbo:language,dbo:currency,labels url
Mauritius,English,73.3,mar-68,Vasant Kumar Bunwaree,Porto Louis,893,Mouritian rupee,"('http://dbpedia.org/resource/Porto,_Piauí', ['Porto, Piauí', 'porto, piauí', 'Porto,_Piauí', 'porto,_piauí'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mauritius,English,73.3,mar-68,Vasant Kumar Bunwaree,Porto Louis,893,Mouritian rupee,"('http://dbpedia.org/resource/Porto,_Naples', ['Porto, Naples', 'Porto,_Naples', 'porto,_naples', 'porto, naples'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mauritius,English,73.3,mar-68,Vasant Kumar Bunwaree,Porto Louis,893,Mouritian rupee,"('http://dbpedia.org/resource/Nevogilde_(Porto)', ['nevogilde (porto)', 'nevogilde_(porto)', 'Nevogilde (Porto)', 'nevogilde ( porto)', 'Nevogilde_(Porto)', 'Nevogilde ( Porto)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Rabat', ['Rabat', 'rabat'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Rabat,_Malta', ['rabat,_malta', 'rabat, malta', 'Rabat,_Malta', 'Rabat, Malta'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Rabat-Salé_tramway', ['rabat-salé tramway', 'Rabat-Salé_tramway', 'Rabat- Salé tramway', 'rabat-salé_tramway', 'rabat- salé tramway', 'Rabat-Salé tramway'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Rabat–Salé_Airport', ['Rabat– Salé Airport', 'Rabat–Salé Airport', 'Rabat–Salé_Airport', 'rabat–salé_airport', 'rabat– salé airport', 'rabat–salé airport'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Rabat,_Iran', ['rabat,_iran', 'Rabat, Iran', 'Rabat,_Iran', 'rabat, iran'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Rabat,_Urmia', ['Rabat,_Urmia', 'rabat,_urmia', 'rabat, urmia', 'Rabat, Urmia'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Rabat–Tangier_expressway', ['rabat–tangier_expressway', 'Rabat–Tangier_expressway', 'Rabat– Tangier expressway', 'rabat–tangier expressway', 'Rabat–Tangier expressway', 'rabat– tangier expressway'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Lycée_Descartes_(Rabat)', ['Lycée Descartes (Rabat)', 'Lycée Descartes ( Rabat)', 'lycée descartes ( rabat)', 'Lycée_Descartes_(Rabat)', 'lycée descartes (rabat)', 'lycée_descartes_(rabat)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Rabat–Fes_expressway', ['Rabat–Fes expressway', 'Rabat– Fes expressway', 'rabat– fes expressway', 'rabat–fes expressway', 'rabat–fes_expressway', 'Rabat–Fes_expressway'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Morocco,Arabic,427.7,mar-56,Mohamed Seqat,Rabat,4.527,Morrocan dirham,"('http://dbpedia.org/resource/Collège_Royal_(Rabat)', ['Collège_Royal_(Rabat)', 'collège_royal_(rabat)', 'Collège Royal (Rabat)', 'Collège Royal ( Rabat)', 'collège royal (rabat)', 'collège royal ( rabat)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Africa/Maputo', ['africa/maputo', 'Africa/Maputo', 'Africa/ Maputo', 'africa/ maputo'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Maputo', ['Maputo', 'maputo'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Desportivo_Maputo', ['desportivo_maputo', 'Desportivo Maputo', 'Desportivo_Maputo', 'desportivo maputo'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Académica_Maputo', ['académica_maputo', 'académica maputo', 'Académica Maputo', 'Académica_Maputo'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Metropolitan_Maputo', ['Metropolitan Maputo', 'metropolitan maputo', 'Metropolitan_Maputo', 'metropolitan_maputo'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Maputo_Province', ['Maputo_Province', 'maputo province', 'Maputo Province', 'maputo_province'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Maputo_Corridor', ['maputo_corridor', 'Maputo_Corridor', 'Maputo Corridor', 'maputo corridor'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Maputo_Bay', ['Maputo_Bay', 'maputo bay', 'maputo_bay', 'Maputo Bay'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Maputo_River', ['maputo river', 'Maputo River', 'Maputo_River', 'maputo_river'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Mozambique,Portuguese,84,giu-75,Tomaz Augusto Salomao,Maputo,1090,Metical,"('http://dbpedia.org/resource/Port_Maputo', ['Port_Maputo', 'port_maputo', 'port maputo', 'Port Maputo'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Africa/Windhoek', ['Africa/ Windhoek', 'Africa/Windhoek', 'africa/ windhoek', 'africa/windhoek'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Windhoek', ['windhoek', 'Windhoek'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Turnhalle_(Windhoek)', ['Turnhalle_(Windhoek)', 'Turnhalle (Windhoek)', 'turnhalle (windhoek)', 'turnhalle ( windhoek)', 'turnhalle_(windhoek)', 'Turnhalle ( Windhoek)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Independence_Avenue_(Windhoek)', ['Independence Avenue ( Windhoek)', 'independence avenue ( windhoek)', 'Independence Avenue (Windhoek)', 'independence avenue (windhoek)', 'independence_avenue_(windhoek)', 'Independence_Avenue_(Windhoek)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Klein_Windhoek', ['Klein_Windhoek', 'Klein Windhoek', 'klein_windhoek', 'klein windhoek'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Windhoek_West', ['windhoek west', 'Windhoek_West', 'Windhoek West', 'windhoek_west'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Windhoek_Show', ['Windhoek Show', 'Windhoek_Show', 'windhoek_show', 'windhoek show'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Windhoek_East', ['windhoek east', 'Windhoek_East', 'windhoek_east', 'Windhoek East'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Reiterdenkmal,_Windhoek', ['Reiterdenkmal, Windhoek', 'reiterdenkmal, windhoek', 'Reiterdenkmal,_Windhoek', 'reiterdenkmal,_windhoek'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Namibia,English,99.6,mar-90,Nangolo Mbumba,Windhoek,1.246,Nambian dollar,"('http://dbpedia.org/resource/Windhoek_Observer', ['Windhoek_Observer', 'Windhoek Observer', 'windhoek_observer', 'windhoek observer'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/Africa/Niamey', ['Africa/ Niamey', 'africa/niamey', 'Africa/Niamey', 'africa/ niamey'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/Commune_I_(Niamey)', ['Commune I ( Niamey)', 'commune i ( niamey)', 'Commune_I_(Niamey)', 'commune_i_(niamey)', 'commune i (niamey)', 'Commune I (Niamey)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/Commune_IV_(Niamey)', ['Commune IV (Niamey)', 'Commune IV ( Niamey)', 'commune_iv_(niamey)', 'Commune_IV_(Niamey)', 'commune iv ( niamey)', 'commune iv (niamey)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/Commune_II_(Niamey)', ['commune ii (niamey)', 'commune ii ( niamey)', 'Commune II (Niamey)', 'Commune II ( Niamey)', 'Commune_II_(Niamey)', 'commune_ii_(niamey)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/Commune_III_(Niamey)', ['commune iii (niamey)', 'Commune_III_(Niamey)', 'commune_iii_(niamey)', 'commune iii ( niamey)', 'Commune III (Niamey)', 'Commune III ( Niamey)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/Niamey', ['niamey', 'Niamey'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/Commune_V_(Niamey)', ['commune_v_(niamey)', 'commune v ( niamey)', 'Commune V ( Niamey)', 'commune v (niamey)', 'Commune_V_(Niamey)', 'Commune V (Niamey)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/Kennedy_Bridge_(Niamey)', ['Kennedy Bridge ( Niamey)', 'kennedy bridge ( niamey)', 'Kennedy Bridge (Niamey)', 'kennedy bridge (niamey)', 'Kennedy_Bridge_(Niamey)', 'kennedy_bridge_(niamey)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/National_Hospital_(Niamey)', ['National_Hospital_(Niamey)', 'National Hospital ( Niamey)', 'national hospital (niamey)', 'National Hospital (Niamey)', 'national hospital ( niamey)', 'national_hospital_(niamey)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Niger,French,48.3,ago-60,Ahmadou Mayaki,Niamey,733,CFA franc,"('http://dbpedia.org/resource/AS_Police_(Niamey)', ['AS Police (Niamey)', 'AS_Police_(Niamey)', 'as_police_(niamey)', 'AS Police ( Niamey)', 'as police ( niamey)', 'as police (niamey)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Lagos', ['lagos', 'Lagos'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Lagos,_Evros', ['Lagos,_Evros', 'lagos, evros', 'Lagos, Evros', 'lagos,_evros'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Africa/Lagos', ['africa/ lagos', 'africa/lagos', 'Africa/Lagos', 'Africa/ Lagos'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Lagos-Badagry_Expressway', ['Lagos- Badagry Expressway', 'Lagos-Badagry Expressway', 'lagos-badagry expressway', 'Lagos-Badagry_Expressway', 'lagos-badagry_expressway', 'lagos- badagry expressway'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Lagos–Mombasa_Highway', ['lagos–mombasa_highway', 'Lagos–Mombasa Highway', 'Lagos– Mombasa Highway', 'lagos–mombasa highway', 'Lagos–Mombasa_Highway', 'lagos– mombasa highway'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Lagos,_Portugal', ['lagos, portugal', 'Lagos, Portugal', 'Lagos,_Portugal', 'lagos,_portugal'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Government_Gazette_(Lagos)', ['Government Gazette ( Lagos)', 'government gazette ( lagos)', 'Government Gazette (Lagos)', 'Government_Gazette_(Lagos)', 'government_gazette_(lagos)', 'government gazette (lagos)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Freedom_Park_(Lagos)', ['Freedom_Park_(Lagos)', 'freedom park ( lagos)', 'Freedom Park ( Lagos)', 'freedom_park_(lagos)', 'freedom park (lagos)', 'Freedom Park (Lagos)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Bernardo_Javalquinto-Lagos', ['Bernardo Javalquinto-Lagos', 'bernardo javalquinto-lagos', 'bernardo javalquinto- lagos', 'bernardo_javalquinto-lagos', 'Bernardo_Javalquinto-Lagos', 'Bernardo Javalquinto- Lagos'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Nigeria,English,"1,281.6",ott-60,Anthony A. Ani,Lagos,13'006,Nigerian Naira,"('http://dbpedia.org/resource/Lagos,_Xanthi', ['Lagos, Xanthi', 'Lagos,_Xanthi', 'lagos, xanthi', 'lagos,_xanthi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Rwanda,Rwanda,59.5,lug-62,Donat Kaberuka,Kagali,845,Rwandan franc,,,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Rwanda,French,59.5,lug-62,Donat Kaberuka,Kagali,845,Rwandan franc,,,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sao Tome and Principe,Portuguese,5.5,lug-75,Carlos Quaresma Batista,Sao Tome,305,Dobra,"('http://dbpedia.org/resource/Africa/Sao_Tome', ['africa/sao tome', 'Africa/Sao_Tome', 'Africa/ Sao Tome', 'africa/ sao tome', 'Africa/Sao Tome', 'africa/sao_tome'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Sao Tome and Principe,Portuguese,5.5,lug-75,Carlos Quaresma Batista,Sao Tome,305,Dobra,"('http://dbpedia.org/resource/Sao_Sao_Sao', ['sao sao sao', 'Sao Sao Sao', 'sao_sao_sao', 'Sao_Sao_Sao'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
